name,reference product,location,unit,outcome,previous_confidence,candidate_confidence,candidate_deprecated,candidate_geographic_proxy,evidence,previous_target,candidate_target,candidate_method,candidate_reasoning,lineage_kind,lineage_scope,lineage_file,lineage_source,lineage_comment,lineage_fit,lineage_confidence,lineage_flags,followup_outcome,followup_reason,final_confidence,screening_flags
bitumen seal production,bitumen seal,RoW,kilogram,review_pair,0.337308,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Bitumen sealing, at plant"", ""reference product"": ""Bitumen sealing, at plant"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""Bitumen sealing Alu80, at plant"", ""reference product"": ""Bitumen sealing Alu80, at plant"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,inherited_location,mapping_decisions.json,"{""location"": ""RER"", ""name"": ""bitumen seal production"", ""reference product"": ""bitumen seal"", ""unit"": ""kilogram""}",,,1.0,choice_inherited_without_exact_source_review,needs_inventory_comparison,"Identity-level inspection finds no defensible superiority. Compare reference amount, composition, capacity and process boundary; neither retained nor candidate mapping is validated by this outcome.",0.337308,geographic_proxy
"market for brass removed by turning, primarily dressing, computer numerical controlled","brass removed by turning, primarily dressing, computer numerical controlled",GLO,kilogram,review_pair,0.337853,1,True,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""xx Turning, brass, conventional, primarily dressing"", ""reference product"": ""xx Turning, brass, conventional, primarily dressing"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""xx Turning, brass, CNC, primarily dressing"", ""reference product"": ""xx Turning, brass, CNC, primarily dressing"", ""unit"": ""kilogram""}",review,[Manual] exact:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for brass removed by turning, primarily dressing, computer numerical controlled"", ""reference product"": ""brass removed by turning, primarily dressing, computer numerical controlled"", ""unit"": ""kilogram""}",,exact,1.0,,accept_followup_technology,"The candidate preserves metal, turning operation and dressing/roughing variant, and matches explicit CNC instead of conventional control. Deprecated status is recorded separately.",0.8,geographic_proxy; deprecated_target
"market for brass removed by turning, primarily roughing, computer numerical controlled","brass removed by turning, primarily roughing, computer numerical controlled",GLO,kilogram,review_pair,0.337853,1,True,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""xx Turning, brass, conventional, primarily roughing"", ""reference product"": ""xx Turning, brass, conventional, primarily roughing"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""xx Turning, brass, CNC, primarily roughing"", ""reference product"": ""xx Turning, brass, CNC, primarily roughing"", ""unit"": ""kilogram""}",review,[Manual] exact:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for brass removed by turning, primarily roughing, computer numerical controlled"", ""reference product"": ""brass removed by turning, primarily roughing, computer numerical controlled"", ""unit"": ""kilogram""}",,exact,1.0,,accept_followup_technology,"The candidate preserves metal, turning operation and dressing/roughing variant, and matches explicit CNC instead of conventional control. Deprecated status is recorded separately.",0.8,geographic_proxy; deprecated_target
"photovoltaic mounting system production, for slanted-roof installation","photovoltaic mounting system, for slanted-roof installation",RER,square meter,review_pair,0.338481,0.7,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Slanted-roof construction, mounted, on roof"", ""reference product"": ""Slanted-roof construction, mounted, on roof"", ""unit"": ""square meter""}","{""location"": ""RER"", ""name"": ""Slanted-roof construction, integrated, on roof"", ""reference product"": ""Slanted-roof construction, integrated, on roof"", ""unit"": ""square meter""}",review,[Manual] good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RER"", ""name"": ""photovoltaic mounting system production, for slanted-roof installation"", ""reference product"": ""photovoltaic mounting system, for slanted-roof installation"", ""unit"": ""square meter""}",,good proxy,0.7,,needs_inventory_comparison,"Identity-level inspection finds no defensible superiority. Compare reference amount, composition, capacity and process boundary; neither retained nor candidate mapping is validated by this outcome.",0.338481,
"market for maintenance, light commercial vehicle","maintenance, light commercial vehicle",GLO,unit,review_pair,0.338953,0.4,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Maintenance, electric vehicle, LiMn2O4"", ""reference product"": ""Maintenance, electric vehicle, LiMn2O4"", ""unit"": ""unit""}","{""location"": ""CH"", ""name"": ""Maintenance, lorry 16t"", ""reference product"": ""Maintenance, lorry 16t"", ""unit"": ""unit""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for maintenance, light commercial vehicle"", ""reference product"": ""maintenance, light commercial vehicle"", ""unit"": ""unit""}",,rough proxy,0.4,,needs_inventory_comparison,"Identity-level inspection finds no defensible superiority. Compare reference amount, composition, capacity and process boundary; neither retained nor candidate mapping is validated by this outcome.",0.338953,geographic_proxy
"market for transport, freight, lorry 3.5-7.5 metric ton, EURO1","transport, freight, lorry 3.5-7.5 metric ton, EURO1",BR,ton kilometer,review_pair,0.339298,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,retain_vehicle_size,The previous road-freight target preserves source vehicle weight class; the generic candidate loses it without evidence of a better inventory.,0.339298,geographic_proxy
"market for transport, freight, lorry 3.5-7.5 metric ton, EURO1","transport, freight, lorry 3.5-7.5 metric ton, EURO1",ZA,ton kilometer,review_pair,0.339298,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,retain_vehicle_size,The previous road-freight target preserves source vehicle weight class; the generic candidate loses it without evidence of a better inventory.,0.339298,geographic_proxy
"market for transport, freight, lorry 3.5-7.5 metric ton, EURO2","transport, freight, lorry 3.5-7.5 metric ton, EURO2",BR,ton kilometer,review_pair,0.339298,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,retain_vehicle_size,The previous road-freight target preserves source vehicle weight class; the generic candidate loses it without evidence of a better inventory.,0.339298,geographic_proxy
"market for transport, freight, lorry 3.5-7.5 metric ton, EURO2","transport, freight, lorry 3.5-7.5 metric ton, EURO2",ZA,ton kilometer,review_pair,0.339298,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,retain_vehicle_size,The previous road-freight target preserves source vehicle weight class; the generic candidate loses it without evidence of a better inventory.,0.339298,geographic_proxy
"market for transport, freight, lorry 3.5-7.5 metric ton, EURO3","transport, freight, lorry 3.5-7.5 metric ton, EURO3",BR,ton kilometer,review_pair,0.339298,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,retain_vehicle_size,The previous road-freight target preserves source vehicle weight class; the generic candidate loses it without evidence of a better inventory.,0.339298,geographic_proxy
"market for transport, freight, lorry 3.5-7.5 metric ton, EURO3","transport, freight, lorry 3.5-7.5 metric ton, EURO3",RoW,ton kilometer,review_pair,0.339298,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,retain_vehicle_size,The previous road-freight target preserves source vehicle weight class; the generic candidate loses it without evidence of a better inventory.,0.339298,geographic_proxy
"market for transport, freight, lorry 3.5-7.5 metric ton, EURO4","transport, freight, lorry 3.5-7.5 metric ton, EURO4",RoW,ton kilometer,review_pair,0.339298,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,retain_vehicle_size,The previous road-freight target preserves source vehicle weight class; the generic candidate loses it without evidence of a better inventory.,0.339298,geographic_proxy
"market for transport, freight, lorry 3.5-7.5 metric ton, EURO5","transport, freight, lorry 3.5-7.5 metric ton, EURO5",BR,ton kilometer,review_pair,0.339298,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t-7.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,retain_vehicle_size,The previous road-freight target preserves source vehicle weight class; the generic candidate loses it without evidence of a better inventory.,0.339298,geographic_proxy
