name,reference product,location,unit,outcome,previous_confidence,candidate_confidence,candidate_deprecated,candidate_geographic_proxy,evidence,previous_target,candidate_target,candidate_method,candidate_reasoning,lineage_kind,lineage_scope,lineage_file,lineage_source,lineage_comment,lineage_fit,lineage_confidence,lineage_flags,screening_flags,followup_outcome,followup_reason,final_confidence
"cathode-ray tube production, cathode ray tube display","cathode-ray tube, cathode ray tube display",GLO,kilogram,same_target,0.447784,1,False,False,Both mappings select the identical target.,"{""location"": ""GLO"", ""name"": ""Cathode-ray tube, CRT screen, at plant"", ""reference product"": ""Cathode-ray tube, CRT screen, at plant"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Cathode-ray tube, CRT screen, at plant"", ""reference product"": ""Cathode-ray tube, CRT screen, at plant"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""cathode-ray tube production, cathode ray tube display"", ""reference product"": ""cathode-ray tube, cathode ray tube display"", ""unit"": ""kilogram""}",,,1.0,,,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.447784
"market for cathode-ray tube, cathode ray tube display","cathode-ray tube, cathode ray tube display",GLO,kilogram,same_target,0.447784,1,False,False,Both mappings select the identical target.,"{""location"": ""GLO"", ""name"": ""Cathode-ray tube, CRT screen, at plant"", ""reference product"": ""Cathode-ray tube, CRT screen, at plant"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Cathode-ray tube, CRT screen, at plant"", ""reference product"": ""Cathode-ray tube, CRT screen, at plant"", ""unit"": ""kilogram""}",review,[Manual] Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for cathode-ray tube, cathode ray tube display"", ""reference product"": ""cathode-ray tube, cathode ray tube display"", ""unit"": ""kilogram""}",,,1.0,,,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.447784
"treatment of waste paint on metal, sorting plant",waste paint on metal,CH,kilogram,same_target,0.44779,0.7,False,False,Both mappings select the identical target.,"{""location"": ""CH"", ""name"": ""Disposal, building, paint on metal, to sorting plant"", ""reference product"": ""Disposal, building, paint on metal, to sorting plant"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, building, paint on metal, to sorting plant"", ""reference product"": ""Disposal, building, paint on metal, to sorting plant"", ""unit"": ""kilogram""}",disposal_fuzzy,[Rule disposal-fuzzy] Best Disposal/Treatment target of same unit at >=0.45.,algorithmic,not_applicable,,,,,,,,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.44779
"market for wastewater, unpolluted","wastewater, unpolluted",CH,cubic meter,same_target,0.447863,0.7,False,False,Both mappings select the identical target.,"{""location"": ""CH"", ""name"": ""Treatment, sewage, unpolluted, to wastewater treatment, class 3"", ""reference product"": ""Treatment, sewage, unpolluted, to wastewater treatment, class 3"", ""unit"": ""cubic meter""}","{""location"": ""CH"", ""name"": ""Treatment, sewage, unpolluted, to wastewater treatment, class 3"", ""reference product"": ""Treatment, sewage, unpolluted, to wastewater treatment, class 3"", ""unit"": ""cubic meter""}",disposal_fuzzy,[Rule disposal-fuzzy] Best Disposal/Treatment target of same unit at >=0.45.,algorithmic,not_applicable,,,,,,,,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.447863
"market for transport, passenger, electric scooter","transport, passenger, electric scooter",GLO,kilometer,same_target,0.447913,0.8,False,True,Both mappings select the identical target.,"{""location"": ""CH"", ""name"": ""Transport, Scooter, electric, fleet average"", ""reference product"": ""Transport, Scooter, electric, fleet average"", ""unit"": ""kilometer""}","{""location"": ""CH"", ""name"": ""Transport, Scooter, electric, fleet average"", ""reference product"": ""Transport, Scooter, electric, fleet average"", ""unit"": ""kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,geographic_proxy,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.447913
"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration FAE","electricity, for reuse in municipal waste incineration only",CH,kilowatt hour,same_target,0.447956,0.9,False,False,Both mappings select the identical target.,"{""location"": ""CH"", ""name"": ""Electricity from waste, at municipal waste incineration plant"", ""reference product"": ""Electricity from waste, at municipal waste incineration plant"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity from waste, at municipal waste incineration plant"", ""reference product"": ""Electricity from waste, at municipal waste incineration plant"", ""unit"": ""kilowatt hour""}",structural_waste_energy,[Rule waste-energy] 'treatment of X' producing electricity/heat -> 'Electricity/Heat from waste'.,algorithmic,not_applicable,,,,,,,,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.447956
market for wastewater from hard fibreboard production,wastewater from hard fibreboard production,RoW,cubic meter,same_target,0.447973,0.7,False,True,Both mappings select the identical target.,"{""location"": ""RER"", ""name"": ""Treatment hard fibreboard production effluent, to wastewater treatment, class 1"", ""reference product"": ""Treatment hard fibreboard production effluent, to wastewater treatment, class 1"", ""unit"": ""cubic meter""}","{""location"": ""RER"", ""name"": ""Treatment hard fibreboard production effluent, to wastewater treatment, class 1"", ""reference product"": ""Treatment hard fibreboard production effluent, to wastewater treatment, class 1"", ""unit"": ""cubic meter""}",disposal_fuzzy,[Rule disposal-fuzzy] Best Disposal/Treatment target of same unit at >=0.45.,algorithmic,not_applicable,,,,,,,geographic_proxy,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.447973
"debarking, softwood, in forest","bark chips, wet, measured as dry mass",RoW,kilogram,same_target,0.448114,0.4,False,True,Both mappings select the identical target.,"{""location"": ""CH"", ""name"": ""Bark chips, softwood, wet, measured as dry mass, at sawmill"", ""reference product"": ""Bark chips, softwood, wet, measured as dry mass, at sawmill"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Bark chips, softwood, wet, measured as dry mass, at sawmill"", ""reference product"": ""Bark chips, softwood, wet, measured as dry mass, at sawmill"", ""unit"": ""kilogram""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RoW"", ""name"": ""debarking, softwood, in forest"", ""reference product"": ""bark chips, wet, measured as dry mass"", ""unit"": ""kilogram""}",,rough proxy,0.4,,geographic_proxy,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.448114
"treatment of sewage sludge, 70% water, WWT, WW from CRT production, municipal incineration FAE","heat, for reuse in municipal waste incineration only",CH,megajoule,same_target,0.448202,0.9,False,False,Both mappings select the identical target.,"{""location"": ""CH"", ""name"": ""Heat from waste, at municipal waste incineration plant"", ""reference product"": ""Heat from waste, at municipal waste incineration plant"", ""unit"": ""megajoule""}","{""location"": ""CH"", ""name"": ""Heat from waste, at municipal waste incineration plant"", ""reference product"": ""Heat from waste, at municipal waste incineration plant"", ""unit"": ""megajoule""}",structural_waste_energy,[Rule waste-energy] 'treatment of X' producing electricity/heat -> 'Electricity/Heat from waste'.,algorithmic,not_applicable,,,,,,,,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.448202
"treatment of sewage sludge, 70% water, WWT, WW from LCD production, municipal incineration FAE","heat, for reuse in municipal waste incineration only",CH,megajoule,same_target,0.448202,0.9,False,False,Both mappings select the identical target.,"{""location"": ""CH"", ""name"": ""Heat from waste, at municipal waste incineration plant"", ""reference product"": ""Heat from waste, at municipal waste incineration plant"", ""unit"": ""megajoule""}","{""location"": ""CH"", ""name"": ""Heat from waste, at municipal waste incineration plant"", ""reference product"": ""Heat from waste, at municipal waste incineration plant"", ""unit"": ""megajoule""}",structural_waste_energy,[Rule waste-energy] 'treatment of X' producing electricity/heat -> 'Electricity/Heat from waste'.,algorithmic,not_applicable,,,,,,,,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.448202
"treatment of sewage sludge, 70% water, WWT-SLF, waste paperboard, municipal incineration FAE","heat, for reuse in municipal waste incineration only",CH,megajoule,same_target,0.448202,0.9,False,False,Both mappings select the identical target.,"{""location"": ""CH"", ""name"": ""Heat from waste, at municipal waste incineration plant"", ""reference product"": ""Heat from waste, at municipal waste incineration plant"", ""unit"": ""megajoule""}","{""location"": ""CH"", ""name"": ""Heat from waste, at municipal waste incineration plant"", ""reference product"": ""Heat from waste, at municipal waste incineration plant"", ""unit"": ""megajoule""}",structural_waste_energy,[Rule waste-energy] 'treatment of X' producing electricity/heat -> 'Electricity/Heat from waste'.,algorithmic,not_applicable,,,,,,,,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.448202
"impact extrusion of steel, cold, tempering","impact extrusion of steel, cold, tempering",RoW,kilogram,same_target,0.448333,0.526,False,True,Both mappings select the identical target.,"{""location"": ""RER"", ""name"": ""Heat treatment, cold impact extrusion, steel"", ""reference product"": ""Heat treatment, cold impact extrusion, steel"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""Heat treatment, cold impact extrusion, steel"", ""reference product"": ""Heat treatment, cold impact extrusion, steel"", ""unit"": ""kilogram""}",heuristic,[Algorithm] String-similarity match kept >=0.50. VERIFY.,algorithmic,not_applicable,,,,,,,geographic_proxy,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.448333
"treatment of waste paperboard, municipal incineration","heat, for reuse in municipal waste incineration only",GLO,megajoule,same_target,0.448364,0.9,False,True,Both mappings select the identical target.,"{""location"": ""CH"", ""name"": ""Heat from waste, at municipal waste incineration plant"", ""reference product"": ""Heat from waste, at municipal waste incineration plant"", ""unit"": ""megajoule""}","{""location"": ""CH"", ""name"": ""Heat from waste, at municipal waste incineration plant"", ""reference product"": ""Heat from waste, at municipal waste incineration plant"", ""unit"": ""megajoule""}",structural_waste_energy,[Rule waste-energy] 'treatment of X' producing electricity/heat -> 'Electricity/Heat from waste'.,algorithmic,not_applicable,,,,,,,geographic_proxy,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.448364
"indium rich leaching residues, from zinc production stockpiling","indium rich leaching residues, from zinc production stockpiling",RoW,kilogram,same_target,0.448412,0.575,False,True,Both mappings select the identical target.,"{""location"": ""GLO"", ""name"": ""Leaching residues, indium rich, from zinc circuit, at smelter"", ""reference product"": ""Leaching residues, indium rich, from zinc circuit, at smelter"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Leaching residues, indium rich, from zinc circuit, at smelter"", ""reference product"": ""Leaching residues, indium rich, from zinc circuit, at smelter"", ""unit"": ""kilogram""}",heuristic,[Algorithm] String-similarity match kept >=0.50. VERIFY.,algorithmic,not_applicable,,,,,,,geographic_proxy; waste_composition_and_mass_basis_unverified,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.448412
"indium rich leaching residues, from zinc production stockpiling","indium rich leaching residues, from zinc production stockpiling",US,kilogram,same_target,0.448412,0.575,False,True,Both mappings select the identical target.,"{""location"": ""GLO"", ""name"": ""Leaching residues, indium rich, from zinc circuit, at smelter"", ""reference product"": ""Leaching residues, indium rich, from zinc circuit, at smelter"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Leaching residues, indium rich, from zinc circuit, at smelter"", ""reference product"": ""Leaching residues, indium rich, from zinc circuit, at smelter"", ""unit"": ""kilogram""}",heuristic,[Algorithm] String-similarity match kept >=0.50. VERIFY.,algorithmic,not_applicable,,,,,,,geographic_proxy; waste_composition_and_mass_basis_unverified,same_target_score_unchanged,Agreement and provenance are not independent inventory validation or score calibration.,0.448412
