name,reference product,location,unit,outcome,previous_confidence,candidate_confidence,candidate_deprecated,candidate_geographic_proxy,evidence,previous_target,candidate_target,candidate_method,candidate_reasoning
market for o-nitrotoluene,o-nitrotoluene,GLO,kilogram,accept_chemical_proxy,0.133966,0.6,False,False,Low-confidence named target does not preserve the source chemical identity; branch provides the correct broad chemical family. Coarse proxy only.,"{""location"": ""GLO"", ""name"": ""Butyrolactone"", ""reference product"": ""Butyrolactone"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Chemicals organic, at plant"", ""reference product"": ""Chemicals organic, at plant"", ""unit"": ""kilogram""}",chemical_proxy,"[Rule chem-proxy] generic organic chemistry proxy | No specific BAFU dataset -> generic 'Chemicals organic/inorganic, at plant'. VERIFY (may over-apply)."
market for o-phenylene diamine,o-phenylene diamine,GLO,kilogram,accept_chemical_proxy,0.168182,0.6,False,False,Low-confidence named target does not preserve the source chemical identity; branch provides the correct broad chemical family. Coarse proxy only.,"{""location"": ""GLO"", ""name"": ""Bauxite, at mine"", ""reference product"": ""Bauxite, at mine"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Chemicals organic, at plant"", ""reference product"": ""Chemicals organic, at plant"", ""unit"": ""kilogram""}",chemical_proxy,"[Rule chem-proxy] generic organic chemistry proxy | No specific BAFU dataset -> generic 'Chemicals organic/inorganic, at plant'. VERIFY (may over-apply)."
"market for operation, computer, desktop, with cathode ray tube display, active mode","operation, computer, desktop, with cathode ray tube display, active mode",GLO,hour,accept_functional_match,0.113646,1,False,True,Computer-use proxy replaces an unrelated industrial operation/network-only target.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, high intensity per hour"", ""reference product"": ""Use, laptop, high intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).
"market for operation, computer, desktop, with liquid crystal display, active mode","operation, computer, desktop, with liquid crystal display, active mode",GLO,hour,accept_functional_match,0.114379,1,False,True,Computer-use proxy replaces an unrelated industrial operation/network-only target.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, high intensity per hour"", ""reference product"": ""Use, laptop, high intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).
"market for operation, computer, laptop, 23% active work","operation, computer, laptop, 23% active work",GLO,hour,accept_functional_match,0.134838,1,False,True,Computer-use proxy replaces an unrelated industrial operation/network-only target.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, medium intensity per hour"", ""reference product"": ""Use, laptop, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).
"market for operation, computer, laptop, 68% active work","operation, computer, laptop, 68% active work",GLO,hour,accept_functional_match,0.134838,1,False,True,Computer-use proxy replaces an unrelated industrial operation/network-only target.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, medium intensity per hour"", ""reference product"": ""Use, laptop, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).
"market for operation, computer, laptop, 68% active work with internet access 0.2 Mbit/s","operation, computer, laptop, 68% active work with internet access 0.2 Mbit/s",GLO,hour,accept_functional_match,0.125022,1,False,True,Computer-use proxy replaces an unrelated industrial operation/network-only target.,"{""location"": ""CH"", ""name"": ""Use of wireless IP access network, 2-4G per hour"", ""reference product"": ""Use of wireless IP access network, 2-4G per hour"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, high intensity per hour"", ""reference product"": ""Use, laptop, high intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).
"market for operation, computer, laptop, 68% active work with internet access 0.2 Mbit/s, electricity from renewable ener","operation, computer, laptop, 68% active work with internet access 0.2 Mbit/s, electricity from renewable energy products",GLO,hour,accept_functional_match,0.119009,1,False,True,Computer-use proxy replaces an unrelated industrial operation/network-only target.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, high intensity per hour"", ""reference product"": ""Use, laptop, high intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).
"market for operation, computer, laptop, 68% active work, electricity from renewable energy products","operation, computer, laptop, 68% active work, electricity from renewable energy products",GLO,hour,accept_functional_match,0.12794,1,False,True,Computer-use proxy replaces an unrelated industrial operation/network-only target.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, medium intensity per hour"", ""reference product"": ""Use, laptop, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).
"market for operation, computer, laptop, active mode","operation, computer, laptop, active mode",GLO,hour,accept_functional_match,0.152315,1,False,True,Computer-use proxy replaces an unrelated industrial operation/network-only target.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, medium intensity per hour"", ""reference product"": ""Use, laptop, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).
"market for operation, computer, laptop, video mode","operation, computer, laptop, video mode",GLO,hour,accept_functional_match,0.15382,1,False,True,Computer-use proxy replaces an unrelated industrial operation/network-only target.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, medium intensity per hour"", ""reference product"": ""Use, laptop, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).
"market for operation, computer, laptop, video mode, electricity from renewable energy products","operation, computer, laptop, video mode, electricity from renewable energy products",GLO,hour,accept_functional_match,0.13359,1,False,True,Computer-use proxy replaces an unrelated industrial operation/network-only target.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, medium intensity per hour"", ""reference product"": ""Use, laptop, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).
"market for operation, computer, laptop, videoconference","operation, computer, laptop, videoconference",GLO,hour,accept_functional_match,0.171572,1,False,True,Computer-use proxy replaces an unrelated industrial operation/network-only target.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, medium intensity per hour"", ""reference product"": ""Use, laptop, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).
"market for operation, computer, laptop, videoconference, electricity from renewable energy products","operation, computer, laptop, videoconference, electricity from renewable energy products",GLO,hour,accept_functional_match,0.14599,1,False,True,Computer-use proxy replaces an unrelated industrial operation/network-only target.,"{""location"": ""RER"", ""name"": ""PEM electrolyzer, Operation and Maintenance"", ""reference product"": ""PEM electrolyzer, Operation and Maintenance"", ""unit"": ""hour""}","{""location"": ""CH"", ""name"": ""Use, laptop, medium intensity per hour"", ""reference product"": ""Use, laptop, medium intensity per hour"", ""unit"": ""hour""}",review,[Manual] Reviewed by hand (Karin).
"market for organic potassium fertiliser, as K2O","organic potassium fertiliser, as K2O",GLO,kilogram,accept_nutrient_basis,0.227636,0.7,False,True,Branch preserves the reference-product nutrient mass basis missing from the existing target.,"{""location"": ""GLO"", ""name"": ""Potassium carbonate, at plant"", ""reference product"": ""Potassium carbonate, at plant"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""Potassium chloride, as K2O, at regional storehouse"", ""reference product"": ""Potassium chloride, as K2O, at regional storehouse"", ""unit"": ""kilogram""}",review,[Manual] good proxy: rule: P2O5/K2O fertiliser proxy | Reviewed by hand (Karin).
"market for outside air intake, stainless steel, DN 370","outside air intake, stainless steel, DN 370",GLO,unit,accept_product_match,0.721392,0.9,False,True,Previously inspected exact-product/material-form correction from the initial review.,"{""location"": ""CH"", ""name"": ""Disposal, outside air intake, stainless steel, DN 370"", ""reference product"": ""Disposal, outside air intake, stainless steel, DN 370"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Outside air intake, stainless steel, DN 370, at plant"", ""reference product"": ""Outside air intake, stainless steel, DN 370, at plant"", ""unit"": ""unit""}",structural_v2v3,"[Rule v2v3] 'X production'/'market for X' = 'X, at plant'."
market for p-chlorophenol,p-chlorophenol,GLO,kilogram,accept_chemical_proxy,0.155529,0.6,False,False,Low-confidence named target does not preserve the source chemical identity; branch provides the correct broad chemical family. Coarse proxy only.,"{""location"": ""GLO"", ""name"": ""Ammonium chloride, at plant"", ""reference product"": ""Ammonium chloride, at plant"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Chemicals organic, at plant"", ""reference product"": ""Chemicals organic, at plant"", ""unit"": ""kilogram""}",chemical_proxy,"[Rule chem-proxy] generic organic chemistry proxy | No specific BAFU dataset -> generic 'Chemicals organic/inorganic, at plant'. VERIFY (may over-apply)."
market for p-nitrophenol,p-nitrophenol,GLO,kilogram,accept_chemical_proxy,0.105517,0.6,False,False,Low-confidence named target does not preserve the source chemical identity; branch provides the correct broad chemical family. Coarse proxy only.,"{""location"": ""GLO"", ""name"": ""Anode, graphite, for Li-ion battery"", ""reference product"": ""Anode, graphite, for Li-ion battery"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Chemicals organic, at plant"", ""reference product"": ""Chemicals organic, at plant"", ""unit"": ""kilogram""}",chemical_proxy,"[Rule chem-proxy] generic organic chemistry proxy | No specific BAFU dataset -> generic 'Chemicals organic/inorganic, at plant'. VERIFY (may over-apply)."
market for p-nitrotoluene,p-nitrotoluene,GLO,kilogram,accept_chemical_proxy,0.133966,0.6,False,False,Low-confidence named target does not preserve the source chemical identity; branch provides the correct broad chemical family. Coarse proxy only.,"{""location"": ""GLO"", ""name"": ""Butyrolactone"", ""reference product"": ""Butyrolactone"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Chemicals organic, at plant"", ""reference product"": ""Chemicals organic, at plant"", ""unit"": ""kilogram""}",chemical_proxy,"[Rule chem-proxy] generic organic chemistry proxy | No specific BAFU dataset -> generic 'Chemicals organic/inorganic, at plant'. VERIFY (may over-apply)."
market for p-phenylene diamine,p-phenylene diamine,GLO,kilogram,accept_chemical_proxy,0.168182,0.6,False,False,Low-confidence named target does not preserve the source chemical identity; branch provides the correct broad chemical family. Coarse proxy only.,"{""location"": ""GLO"", ""name"": ""Bauxite, at mine"", ""reference product"": ""Bauxite, at mine"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Chemicals organic, at plant"", ""reference product"": ""Chemicals organic, at plant"", ""unit"": ""kilogram""}",chemical_proxy,"[Rule chem-proxy] generic organic chemistry proxy | No specific BAFU dataset -> generic 'Chemicals organic/inorganic, at plant'. VERIFY (may over-apply)."
